timestamp,dow,nikkie,sci,eur,yuan,gold,target
995518800.0,0.00380328861473,0.00132940034879,0.00173482685504,1.15259,8.27736,271.55,1
995432400.0,-0.00345074671896,-0.0194573638937,0.00259696798415,1.16585,8.27722,268.1,0
1037944800.0,-0.00456744901189,0.0120557541134,0.00350051660219,0.997816,8.27721,318.2,0
1213333200.0,0.0136555313962,0.00612948749334,-0.0300020197719,0.646158,6.91205,864.0,1
994827600.0,0.00642713943158,-0.024007329837,-0.00961049730714,1.17263,8.27729,266.55,1
994741200.0,-0.0120201176768,0.00496173102565,0.00927791871562,1.17958,8.27714,267.2,0
995000400.0,0.00573528008398,-0.00425533629649,-0.00191683043857,1.1686,8.27734,266.4,1
1423461600.0,-0.0053342938204,0.00359407315069,0.00624760147575,0.88158,6.15056,1242.25,0
1377147600.0,0.00443695628826,-0.00440692384648,-0.00281573805517,0.74693,6.16259,1370.5,1
995346000.0,0.0128245528595,-0.0174020547063,-0.0024485316593,1.16989,8.27718,266.85,1
995259600.0,-0.00635727908455,-0.000953448561936,-0.00698825885101,1.17072,8.27718,268.0,0
1071122400.0,0.00869793083986,0.0166065287935,0.000408971691745,0.81776,8.27704,404.0,1
1071036000.0,-0.000151157869279,-0.0211096492788,0.0180522685138,0.816636,8.27702,407.3,0
1377234000.0,0.00312756871629,0.0221007289844,-0.00467606921135,0.748363,6.16268,1374.5,1
1071468000.0,-0.00193184760311,0.0315752935693,-0.000295715507268,0.816488,8.27706,404.5,0
1071640800.0,0.00154991312589,-0.0174227968379,-0.00841691964193,0.811821,8.27714,407.5,1
1071554400.0,0.0106557049926,-0.0208916981308,-0.00273404339687,0.813377,8.27716,409.7,1
1071813600.0,0.00293712980943,0.0178681710214,-0.00755917330121,0.80498,8.27698,408.75,1
1071727200.0,0.0101327708397,0.00112557269456,0.00227375610739,0.808186,8.27698,410.75,1
1377579600.0,-0.0114006623624,-0.00688677557222,0.00338272575319,0.747492,6.15944,1411.0,0
1305694800.0,0.00645854033783,0.00993621838357,0.00701003807787,0.706327,6.5055,1491.25,1
1422943200.0,0.0175888080438,-0.0126546015387,0.0244883584695,0.884298,6.17064,1281.0,1
1377666000.0,0.0032755598568,-0.0150571871836,-0.00107669219235,0.747787,6.16052,1425.5,1
1371618000.0,-0.0134480552545,0.0182928329366,-0.0073343119953,0.748534,6.16177,1366.0,0
1371531600.0,0.00911073195476,-0.00198264114809,0.00142654043055,0.749547,6.15749,1378.5,1
1348635600.0,-0.0032769587445,-0.0203309890294,-0.0123791746109,0.773287,6.33424,1763.75,0
1294812000.0,0.00715393380684,0.000201699604593,0.00615460877353,0.773134,6.62559,1383.5,1
1348722000.0,0.00540500242293,0.00484691299808,0.0260212202735,0.775577,6.33639,1755.25,1
1294898400.0,-0.00199908127329,0.00732059964995,0.00227092857895,0.769728,6.61053,1380.75,0
1441861200.0,0.00472696152291,-0.025086725447,-0.0139361095095,0.894684,6.37279,1107.75,1
1441947600.0,0.00628827217949,-0.00193438113259,0.000731988516091,0.892335,6.37819,1106.35,1
1442206800.0,-0.00378078620637,-0.016344605601,-0.0266967334316,0.88551,6.37667,1108.0,0
1442293200.0,0.01398146474,0.00338318310126,-0.0351952112533,0.882447,6.37069,1105.5,1
1442379600.0,0.00843983529972,0.00805033130286,0.0489458886797,0.884096,6.36895,1109.75,1
1442466000.0,-0.00389547161132,0.0143449078567,-0.0210013902016,0.886165,6.37016,1118.15,0
1442552400.0,-0.0174011708728,-0.0196426485838,0.00384177657718,0.88472,6.36784,1136.0,0
1032325200.0,-0.00427652419709,-0.00753148070923,-0.00641605023793,1.02823,8.27686,317.6,0
1032411600.0,-0.0281553992046,0.0208571313949,0.0155338447197,1.02382,8.27063,320.15,0
984722400.0,-0.020725130342,0.00659517165961,-0.00116928156177,1.10632,8.27808,260.2,0
1314766800.0,0.00462802768166,0.000145188130312,0.00029031343411,0.690497,6.37662,1826.0,1
1314680400.0,0.00179386964547,0.0115858032955,-0.00381076895369,0.689513,6.37905,1791.0,1
984463200.0,0.00808165904215,-0.0288932141575,-0.00688331381561,1.07459,8.2784,269.4,1
1334120400.0,0.00703843219906,-0.00831199766828,0.00132792449112,0.763788,6.32062,1654.0,1
1031634000.0,0.00976594595864,0.000327736383896,0.00217622724755,1.02007,8.27707,318.35,1
1031720400.0,-0.00248762002185,0.00975045411529,-0.00292655831584,1.02352,8.27707,317.15,0
1031806800.0,-0.0235165244954,0.00161168841116,0.0025938779168,1.02478,8.27707,318.0,0
1031893200.0,-0.00795999713583,-0.0184063480127,0.000739308792034,1.02085,8.27687,318.5,0
984981600.0,0.0138139544353,-0.00343415913375,0.0081084493634,1.11358,8.27769,260.5,1
1220504400.0,-0.0298884062118,-0.0103967110048,0.000324495562552,0.689833,6.84091,810.5,0
1000962000.0,-0.0437145368816,-0.0155378486056,-0.00234597731748,1.07802,8.27667,288.2,0
1289800800.0,0.000839840608974,0.0105606176367,0.00970646703992,0.72953,6.63349,1367.0,1
1145422800.0,0.000887405934971,0.00680444221099,0.00836610696511,0.817087,8.0204,623.75,1
1145336400.0,0.0176091314635,0.013676180975,0.00471488025944,0.82214,8.01858,616.75,1
1078812000.0,-0.00688541716131,0.00253676042306,-2.7513767156e-05,0.806499,8.27719,401.2,0
1078725600.0,-0.00623843859715,-0.0029842363328,-0.0150123126436,0.812278,8.27719,399.4,0
1144904400.0,0.000691823899371,0.00213255023292,-0.0204406652138,0.824441,8.01125,597.0,1
1406782800.0,-0.0187827747749,-0.00162722905134,0.00931537327351,0.745822,6.16569,1295.0,0
1144731600.0,-0.00464039205479,-0.00220260784186,0.00231623344937,0.826364,8.00835,599.5,0
1078380000.0,-0.000481445469221,0.00439308945095,0.00424958475989,0.819284,8.27684,394.15,0
1078293600.0,0.00015106453288,-0.000844077943865,-0.0150929145608,0.813282,8.27684,390.35,1
1078207200.0,-0.00811005703262,0.00801961118327,-0.00146888077911,0.802421,8.27684,398.6,0
1078120800.0,0.0089003108495,0.020757259607,0.00877158516697,0.802017,8.27694,398.5,1
1418277600.0,0.00360403008016,-0.00891194756894,-0.00483320697437,0.807961,6.13244,1219.5,1
1157691600.0,0.00535679615934,0.00424982872659,0.00408988029142,0.781818,7.9446,611.5,1
1348808400.0,-0.00362598250037,-0.00890627461628,0.0145142309983,0.776543,6.33538,1781.0,0
1193720400.0,-0.00560910722912,-0.00281888696185,0.0259561372741,0.694158,7.48081,784.0,0
1418191200.0,-0.0150579736198,-0.0224999410555,0.0283077980729,0.811416,6.13793,1228.25,0
1220331600.0,-0.00234753984754,-0.0175087150095,-0.00870654689424,0.682527,6.8305,802.5,0
1213592400.0,-0.00311194890879,0.0272396847513,0.00184850038672,0.648892,6.9049,872.0,0
1195452000.0,-0.0165745856354,-0.00739378974451,-0.00873864508238,0.682255,7.42328,788.5,0
1273467600.0,0.0389869369196,0.0160266831587,0.00385883364835,0.7837,6.82613,1188.25,1
1194847200.0,-0.00422458540026,-0.0247910920709,-0.0240436860718,0.681684,7.41526,817.0,0
1194933600.0,0.0246003880625,-0.00463641394504,-0.00570898470761,0.683371,7.41164,803.4,1
1195020000.0,-0.00571875164386,0.0246538720125,0.0493543722547,0.685386,7.42519,808.25,0
1195106400.0,-0.00913763132038,-0.00666212460225,-0.00876213570023,0.683531,7.43025,806.0,0
1195192800.0,0.00508768049061,-0.0156979274241,-0.00913154241497,0.682505,7.42515,790.25,1
1046757600.0,-0.0169688309369,-0.00119900122491,-0.000772920429311,0.921481,8.27742,352.4,0
1270098000.0,0.00649374573992,0.0139279382936,0.0123222072739,0.742149,6.82632,1116.0,1
1046930400.0,-0.0130665157673,-0.0122122790825,-0.0124151056393,0.914584,8.27742,353.25,0
1285822800.0,-0.00435613227137,-0.0198789042804,0.017229233311,0.737007,6.6896,1311.0,0
1046671200.0,-0.00674177237647,0.0152289119746,0.00896272116554,0.928119,8.27742,348.45,0
1050469200.0,-0.0172331714748,0.00518699856994,-0.015464569651,0.927779,8.27734,323.85,0
1050555600.0,0.00970015500872,-0.00730884866914,0.00458462872662,0.919728,8.27734,326.1,1
1050296400.0,0.0180047297462,-0.0082377128353,0.0248671640938,0.929399,8.27724,325.6,1
1050382800.0,0.0061429033301,0.0111879361721,0.00952800976684,0.930673,8.27733,323.7,1
1049950800.0,0.00285438953878,-0.00961699561036,0.00486249314501,0.93034,8.27736,325.1,1
1050037200.0,-0.00217727123448,-0.0205047041899,0.01655509361,0.927325,8.27734,325.05,0
1259906400.0,0.00218980918755,0.00450205308454,0.0160557393136,0.662893,6.82674,1203.25,1
1386828000.0,-0.0065705054366,-0.0111659252365,-0.000621603812986,0.726522,6.10927,1243.5,0
1260165600.0,0.000115507897853,0.014468316074,0.0044777905407,0.668947,6.82726,1147.5,1
1259647200.0,0.0122573660196,0.0242521841946,0.0125377896125,0.666046,6.82738,1193.5,1
1259733600.0,-0.00180488177547,0.00383819811538,0.0106287732186,0.664804,6.82801,1211.5,0
1259820000.0,-0.00827537382686,0.0383736395482,-0.00156680035759,0.663638,6.82737,1218.25,0
1201672800.0,-0.00300473546309,-0.00992888122586,-0.0089939955206,0.677916,7.19582,923.75,0
1260252000.0,-0.0100191528474,-0.00266827963335,-0.0105744299075,0.673479,6.82835,1164.25,0
1260338400.0,0.00496791755785,-0.0133869534647,-0.0173193100438,0.675025,6.82822,1142.25,1
1433998800.0,0.00216495188996,0.0167916438942,0.00304671561164,0.88536,6.11791,1180.5,1
1433912400.0,0.0133055318497,-0.00248510442515,-0.0014663140474,0.890146,6.11295,1186.0,1
1434085200.0,-0.00779018336006,0.00118281948943,0.00873894645352,0.886192,6.11888,1179.25,0
1434344400.0,-0.00601547362846,-0.00094530995744,-0.020005793653,0.88725,6.11684,1178.25,0
1434517200.0,0.00174593174446,-0.00190887736088,0.0164638235123,0.888836,6.11802,1178.5,1
1434430800.0,0.00636888973575,-0.00636898923199,-0.0346753450604,0.889111,6.1177,1182.1,1
1434690000.0,-0.00551395905462,0.00917520737705,-0.0641524245549,0.882513,6.10783,1198.15,0
1434603600.0,0.0100414033656,-0.011298589133,-0.0367443119553,0.88785,6.11364,1198.0,1
1337576400.0,0.0109221142497,0.00262213298557,0.00161186571007,0.784177,6.32803,1590.25,1
1337835600.0,0.00268881740049,0.000792370801486,-0.00527372294532,0.788229,6.32496,1558.5,1
1337922000.0,-0.00598573001963,0.00198636519692,-0.00740966473922,0.794009,6.33114,1560.5,0
1169186400.0,-0.000190962690664,-0.00348225454826,0.0272849428,0.772841,7.77259,629.0,0
1169100000.0,-0.000739433260185,0.00634828677942,-0.0078869310781,0.77325,7.7808,632.8,0
1151038800.0,-0.00272254539844,-0.000769703924961,0.00604299556427,0.791912,7.99821,582.6,0
1390802400.0,-0.00259649312839,-0.0250676344698,-0.0102668040354,0.732552,6.10353,1270.0,0
1398747600.0,0.00526666480229,0.0,0.00841227344467,0.722528,6.16791,1289.75,1
1398661200.0,0.00533448726458,-0.00977388999852,-0.016219824761,0.723138,6.17264,1302.0,1
1168495200.0,0.00585105527961,-0.00615202096515,-0.0196299170199,0.769632,7.80727,613.5,1
1168408800.0,0.00206175603627,-0.0171350470507,0.00632949211727,0.768124,7.80991,610.75,1
1398402000.0,-0.00849551408496,0.00168483282529,-0.00997257526198,0.723537,6.17613,1294.25,0
1398315600.0,0.0,-0.00971245549546,-0.00500590631026,0.723992,6.17873,1283.5,0
1398229200.0,-0.000770238283386,0.0109460363881,-0.00262875982433,0.724415,6.17931,1283.5,0
1398142800.0,0.00395884310835,-0.00851755535619,0.0033909570526,0.72362,6.17709,1290.75,1
1168927200.0,0.00211052795056,-0.000433470928395,0.00941645015978,0.773351,7.79463,625.6,1
1212037200.0,0.00414483087184,0.0302733007329,-0.0166488685007,0.636658,6.94581,893.0,1
1211950800.0,0.00363392942527,-0.0132344272171,0.0247729821755,0.634483,6.94376,892.0,1
1211518800.0,-0.0115638068686,0.00241371367089,-0.00359728927651,0.635382,6.9508,922.25,0
1211432400.0,0.00193632352474,0.00374543130623,-0.0165217489775,0.638503,6.96562,928.25,1
1211346000.0,-0.017733675275,-0.0165104882808,0.0293404500868,0.641826,6.97512,925.0,0
1211259600.0,-0.015312936553,-0.00767505208622,-0.0448292903823,0.642324,6.98189,907.0,0
1211864400.0,0.00551299721145,0.0148369014601,0.0032286803732,0.634335,6.93879,923.75,1
1101103200.0,0.0031079956775,-0.0210640954846,0.00221749839596,0.768694,8.27662,447.0,1
1109224800.0,0.00702655099402,0.00269300132694,0.000361976371208,0.755976,8.27662,434.75,1
1424239200.0,-0.000982403180925,0.011790678759,1.20299139941e-06,0.878383,6.14588,1206.5,0
1101276000.0,0.00263995577836,0.00211440458865,-0.00883797400906,0.765404,8.27662,448.65,1
1424152800.0,0.00156664918546,-0.000981962002292,0.0076164506352,0.877527,6.14125,1221.75,1
1101708000.0,-0.00440022048621,0.0133047190493,-0.0142203186601,0.753698,8.27662,450.4,0
1423634400.0,-0.000370478981194,0.0,0.00512831671948,0.88331,6.14733,1235.5,0
1423548000.0,0.00787119110214,-0.00334520292255,0.0150136132364,0.883231,6.14835,1237.5,1
1423807200.0,0.00261345464541,-0.00369082499616,0.00958301333537,0.882561,6.14544,1225.75,1
1423720800.0,0.00617171290786,0.0185263654017,0.0049757398073,0.883876,6.14725,1225.25,1
1404190800.0,0.00769436487466,0.0108230390249,0.00100286726498,0.732339,6.15481,1325.75,1
1404277200.0,0.0011895445112,0.00285589382887,0.00440740747287,0.731171,6.15317,1326.75,1
1404363600.0,0.00542051714632,-0.00141054276619,0.00185053984056,0.731322,6.15561,1322.5,1
1259301600.0,-0.0147643438706,-0.0321552043857,-0.0235618434893,0.664118,6.82735,1164.5,0
1259128800.0,0.00294238860615,0.00426098591939,0.0206727547727,0.669018,6.82967,1176.5,1
1058504400.0,0.015180978477,0.00303931208587,-0.0209152415037,0.892237,8.27706,344.0,1
1404795600.0,-0.00690722212661,-0.00422837242448,0.00198744615514,0.735663,6.17858,1318.25,0
1404882000.0,0.00467213434737,-0.000767904215703,-0.0123104052959,0.735339,6.17368,1322.5,1
1058245200.0,-0.00525214662424,-0.000474597745097,0.00264558178033,0.886434,8.27714,348.5,0
1058158800.0,0.00631606649414,0.0124831998838,-0.00486643196835,0.882897,8.27727,344.5,1
1057899600.0,0.00925188136344,-0.0321697694368,-0.00200596895021,0.879696,8.27747,344.2,1
1057813200.0,-0.0131277167384,-0.00353620026124,0.0190333075234,0.882168,8.27752,343.0,0
1007100000.0,0.00225853053086,0.00389265725472,0.00906139644132,1.12572,8.27725,274.7,1
1188882000.0,0.00682752270226,-0.0063213580935,-0.00507610861128,0.733638,7.54489,673.5,1
1297749600.0,-0.00339088048777,0.00197006397813,3.55375083826e-05,0.739887,6.59311,1372.25,0
997246800.0,-0.0157954621511,-0.01264584649,-0.00460261289152,1.13731,8.27752,266.5,0
1189486800.0,0.0137493430023,0.0071487608286,-0.0450618857754,0.725674,7.52763,704.25,1
1189400400.0,0.00110573916757,-0.0221552198961,0.0148017294177,0.728442,7.53857,704.0,1
1189659600.0,0.0100212914827,0.00149326479972,0.0195190654415,0.72241,7.52182,708.1,1
1189573200.0,-0.00125484656307,-0.0050429313621,0.0114703851498,0.724585,7.52272,711.75,0
1091422800.0,0.00389557876466,-0.00914197521054,-0.00936731064913,0.829711,8.27686,393.25,1
1189746000.0,0.00131099672996,0.0193556868984,0.00731765625507,0.720321,7.51568,706.75,1
1190178000.0,0.00554609371588,0.036688225392,-0.0055192116055,0.720937,7.52431,723.75,1
1190091600.0,0.0250682662608,-0.0201904582382,0.000703863128999,0.720925,7.52149,717.7,1
1349758800.0,-0.00811266444341,-0.0105728114811,0.0196730072767,0.769108,6.3201,1770.75,0
1297836000.0,0.00503819541001,0.00573386918925,0.00850531863424,0.740493,6.59277,1374.5,1
1011247200.0,0.0141778981292,-0.00485380611108,-0.040618547902,1.13222,8.27666,285.15,1
1430370000.0,-0.0108125461242,-0.026867780764,-0.00781065426285,0.910346,6.10187,1204.3,0
1171432800.0,0.00687480738686,0.00744490379623,0.0258560225145,0.76986,7.75908,668.25,1
1171519200.0,0.00181291644103,0.00814470411161,0.0302623834952,0.766974,7.7597,670.0,1
1171605600.0,0.000203681942812,-0.00120577318389,0.00182627774329,0.762724,7.75654,665.25,1
1171346400.0,0.008149706037,0.00669091590481,0.00879817117376,0.769415,7.75396,664.75,1
953013600.0,-0.0136622734264,-0.00250600184576,-0.0251837846729,1.0377,8.27865,290.3,0
953100000.0,0.0326361709067,-0.0033037576325,-0.00229988180132,1.03476,8.27844,288.7,1
953186400.0,0.0492725585803,0.00915318734079,-0.04397576368,1.03304,8.27828,288.4,1
953272800.0,-0.00333000959494,0.0162616870001,0.0317717678764,1.03055,8.27814,285.5,0
952668000.0,-0.00818124606671,0.00447912327786,-0.0157572435502,1.03691,8.27906,292.1,0
996728400.0,0.00392007611798,0.0367804885391,-0.0150508877604,1.13788,8.27734,268.3,1
1102572000.0,0.00558403689657,-0.0150566153964,0.00932728941114,0.74798,8.27662,437.35,1
1102485600.0,0.00513380457062,0.00622975032257,0.00202910748793,0.745216,8.27662,445.75,1
1235109600.0,-0.0134342351996,-0.0186923183794,0.0154248311164,0.792853,6.83639,981.0,0
1101880800.0,0.0155542769467,-0.0105511847145,-0.00434602629188,0.752692,8.27662,451.1,1
1235714400.0,-0.0165968170869,0.0148151028503,-0.0181020192407,0.783134,6.83765,943.75,0
1102053600.0,0.000670754173319,0.00927908051256,0.00308085358434,0.752499,8.27662,449.15,1
1101967200.0,-0.000481577307322,0.0175088670979,-0.00138882533025,0.751169,8.27662,454.35,0
1102399200.0,-0.0100975623631,-0.00986435936754,-0.0118629199175,0.745308,8.27662,453.75,0
1102312800.0,-0.00425785011612,-0.00839105399692,0.00182996369388,0.747396,8.27662,455.75,0
1080885600.0,0.00937985019232,0.0113434251272,0.00597108612717,0.81079,8.27694,426.1,1
1080799200.0,0.00150612587737,-0.00272888909375,0.00948765924318,0.815997,8.27704,425.3,1
1081227600.0,0.00117442036672,0.0101502552198,0.00624572033817,0.829638,8.27694,416.95,1
1081314000.0,-0.00857077988421,-0.00497363345116,-0.00166748935875,0.828869,8.27694,419.25,0
1081141200.0,0.00838538383665,0.0120489677089,-0.00122239792358,0.819171,8.27694,420.55,1
1081400400.0,-0.00364496860747,0.00607090739973,-0.00240790294969,0.823693,8.27694,422.0,0
1238734800.0,0.00495105350898,0.00344733468046,-0.00227310453205,0.752413,6.83416,901.5,1
1238648400.0,0.0278937332509,0.0440462121838,0.00717350639733,0.755044,6.83494,914.75,1
1238562000.0,0.0200686038718,0.0298882919232,0.0146654348339,0.754802,6.83605,919.5,1
1180933200.0,0.00059993707977,0.000809627326426,-0.0825699504508,0.743638,7.64668,670.75,1
1239080400.0,-0.02335786557,-0.00283136127741,0.00801883825317,0.74113,6.83506,879.25,0
1180674000.0,0.00297190994746,0.00465043424751,-0.0265014697251,0.744077,7.64696,662.5,1
1156827600.0,0.00157681465821,0.00811858964802,0.000355093620155,0.782745,7.97218,616.85,1
1401253200.0,-0.00253785493688,0.00235233511791,0.00769849400447,0.733198,6.17449,1265.25,0
1156395600.0,0.000584179360766,-0.0125230232203,0.00658707415942,0.780095,7.96915,623.5,1
1239166800.0,0.00609787408853,-0.0269267563697,-0.0376342885967,0.747153,6.83512,887.25,1
1156222800.0,-0.000467162034711,0.0132838292095,0.00762261862852,0.777577,7.9708,626.5,0
1156309200.0,-0.00369495052823,-0.00112105614118,-0.000594403594924,0.77772,7.96807,623.5,0
1181278800.0,0.0118869048068,-0.0151932768268,0.00573969720917,0.741117,7.64324,656.75,1
1205470800.0,-0.0160221312893,-0.0154293582468,-0.00216152815773,0.644913,7.09703,997.0,0
1276837200.0,0.00157175442296,-0.000438026281577,-0.0183666761779,0.811011,6.83102,1244.0,1
1150866000.0,0.00954003717608,-0.000283307198529,0.00363236805352,0.794853,8.00461,576.5,1
1150952400.0,-0.00545150954465,0.0335578581642,-0.00128271479813,0.793352,8.0017,594.4,0
1300251600.0,-0.020421073941,0.0567764652563,0.0119284516836,0.716886,6.57259,1398.5,0
1300338000.0,0.0138892476729,-0.0144110441052,-0.0114323098762,0.716872,6.57194,1403.5,1
1300078800.0,-0.00425093819534,-0.0618210861062,0.0013058355568,0.720122,6.57298,1424.5,0
1300165200.0,-0.0114898442451,-0.105539322841,-0.0140830846332,0.717523,6.57425,1407.0,0
1299736800.0,-0.0187094185751,-0.0146484725436,-0.0149928971683,0.718738,6.56365,1424.25,0
1299823200.0,0.00498973682893,-0.0172458737366,-0.00789517702692,0.721045,6.56702,1409.75,1
1158642000.0,-0.0012202509736,0.000463227606096,0.00130059020677,0.789739,7.94582,582.5,0
1300424400.0,0.00712550744824,0.0272329562508,0.00330891530051,0.716237,6.57371,1415.5,1
1353304800.0,0.0164994479,0.0142993918548,0.00112029186459,0.78452,6.2829,1723.25,1
1151298000.0,0.00511415857532,0.00187516034076,0.017274536927,0.796724,7.99872,586.25,1
1276146000.0,0.0275979109634,0.0109671124352,-0.00823959333711,0.835214,6.82959,1220.0,1
1276232400.0,0.00379454411403,0.0170392920206,0.00287243316343,0.830361,6.82914,1220.5,1
1309323600.0,0.00596454092725,0.0153674274379,-0.01113328965,0.700981,6.47673,1506.0,1
976168800.0,-0.00440718652714,-0.011351051119,-0.000280882843209,1.12696,8.27744,275.1,0
1126846800.0,0.00787021252415,-0.00216373881747,-0.00356038168561,0.816624,8.09225,458.1,1
1126760400.0,0.00131817276598,0.0118846056451,1.64467605798e-05,0.814511,8.09339,449.1,1
1126674000.0,-0.00495404533187,-0.00524726882371,0.008364270722,0.814637,8.09356,447.85,0
1126587600.0,-0.00800344475751,0.000428025430294,0.0159499343769,0.810962,8.09516,448.7,0
1126501200.0,0.000402674507894,0.0161037941891,-0.00118773899338,0.805841,8.0938,449.15,1
1271653200.0,0.00666140288782,-0.0174209029218,-0.0479202591009,0.739362,6.79252,1127.5,1
1205730000.0,0.00177389528997,-0.0370940073193,-0.0359921185888,0.639579,7.09166,1023.5,1
1271048400.0,0.000782003018895,0.00424478371774,-0.00511358059655,0.744509,6.82456,1163.5,1
1271134800.0,0.00121751771761,-0.00805819461602,0.0102222276055,0.737331,6.82522,1149.25,1
1256187600.0,0.013257080829,-0.0064083519542,-0.00624538201197,0.669378,6.82674,1054.75,1
1271394000.0,-0.0112969509897,-0.0152220326971,-0.0109524277035,0.73528,6.82584,1157.0,0
1271221200.0,0.00941067571737,0.00391265120421,0.00156018235688,0.735609,6.82603,1159.0,1
1271307600.0,0.00193291438538,0.00614820301832,-0.000384387434219,0.734221,6.82597,1151.25,1
1223960400.0,-0.00815970002983,0.141503039354,-0.0271257402123,0.739902,6.83243,849.5,0
1224046800.0,-0.0787348297712,0.010574147638,-0.0112297708172,0.733651,6.83109,848.5,0
1224133200.0,0.0467946700241,-0.114063725783,-0.0424762390614,0.734592,6.83277,834.5,1
1224219600.0,-0.0141547782121,0.0278266112586,0.0108432462397,0.740753,6.83286,801.0,0
1223614800.0,-0.0149198060425,-0.0962119532754,-0.0356751148132,0.732388,6.81868,918.0,0
1269579600.0,0.000848614544515,0.0154697867271,0.0134271942624,0.749693,6.82728,1098.0,1
963982800.0,-0.00407825026304,0.00227204726803,0.00222672731133,1.07519,8.27982,281.8,0
1269406800.0,-0.00483065167879,0.00379426683311,0.00120633940635,0.739667,6.82668,1094.0,0
1269493200.0,0.00046141636367,0.00127785128659,-0.0123109069027,0.745358,6.82692,1093.5,1
1269320400.0,0.00954023308208,-0.00467171437229,-0.00697687372253,0.739225,6.82669,1100.75,1
963205200.0,0.000996615268898,0.010026301511,0.00787927726472,1.0539,8.27963,284.25,1
963291600.0,0.00757049198805,-0.00388785319029,0.00642704571753,1.04974,8.27983,283.6,1
1141711200.0,0.0020166809629,-0.0110142907813,-0.0225290572528,0.830138,8.03714,555.25,1
1141624800.0,-0.00571604848661,0.0151832240122,-0.00335734252076,0.833007,8.03702,568.0,0
1141192800.0,0.00546691651354,-0.0148697072524,0.00581667154055,0.842641,8.04111,562.6,1
1141365600.0,-0.000353725454628,-0.0154886057364,0.00593543027896,0.837564,8.03688,568.6,0
1269838800.0,0.00419339379193,-0.000900297098042,0.0209441095517,0.747272,6.82716,1111.25,1
1059714000.0,-0.00864216248998,0.00506733617687,0.000153751304401,0.886684,8.27736,353.05,0
1060059600.0,-0.0162965382103,-0.00742743676735,-3.54518476774e-05,0.882591,8.27739,349.5,0
1059973200.0,0.0034957395674,-0.0165299058332,0.0117781727786,0.887936,8.27727,348.95,1
1060232400.0,0.00715097608616,-0.00625810416445,0.00075225603421,0.880662,8.27738,350.15,1
1060146000.0,0.00281088498611,-0.00625307751173,-0.00539382601175,0.879012,8.27739,352.65,1
1060318800.0,0.00707828850052,0.00668820880767,-0.0108231455886,0.880408,8.27736,353.5,1
1205211600.0,0.0354849150781,0.0100661260297,0.00472206727305,0.650824,7.10864,980.5,1
1076392800.0,0.00329898856225,-0.00357698692924,-0.00734946080195,0.789654,8.27726,408.35,1
995950800.0,-0.0175837458271,0.0235683652278,-0.0150082396227,1.1493,8.27733,268.9,0
996037200.0,0.0160724922128,0.000703511244819,-0.0113262428513,1.14426,8.27759,269.25,1
996123600.0,0.00479544864834,-0.0027792704268,-0.00863866411154,1.13779,8.27751,267.15,1
996210000.0,-0.00372049428058,-0.00510011333585,-0.0135056752642,1.13838,8.27746,265.85,0
1145509200.0,0.00568322871227,-0.00187837317552,-0.00773393451067,0.811746,8.01744,644.5,1
1008223200.0,-0.0129664065974,-0.0340757597079,-0.0158345973742,1.11604,8.27687,273.95,0
995864400.0,-0.0143995764274,-0.025088194122,-0.00487099742339,1.14733,8.27727,269.25,0
1072245600.0,-0.00349085704892,-0.000119546763512,0.00878620846319,0.806727,8.27694,410.8,0
1145595600.0,0.000405540029446,0.00499089650776,0.0222908900101,0.809946,8.01399,623.5,1
1072072800.0,0.00581813936292,0.00855361542665,0.0322743981322,0.805221,8.27696,410.8,1
1146027600.0,0.00631021066532,0.00504646650116,0.0126521652567,0.807412,8.01383,630.75,1
1072677600.0,0.0121359458386,0.00798759000558,-0.0121127043352,0.803695,8.27694,413.5,1
1146114000.0,0.00246598265005,0.0034363414953,-0.000525578173893,0.805509,8.01582,636.5,1
1302238800.0,-0.0023691526653,0.0184705758461,0.00735130632957,0.699568,6.54457,1470.5,0
1145854800.0,-0.00098700154219,-0.0281292303591,-0.00494564707287,0.810163,8.01555,634.0,0
1302066000.0,0.00265453166477,-0.00324266422618,0.011441019612,0.703744,6.54157,1457.0,1
1080712800.0,-0.00231176011636,0.00185655841446,0.0100599087161,0.822148,8.27706,423.0,0
1301634000.0,0.00462673604065,-0.00478826460006,0.013421221693,0.707057,6.55462,1434.5,1
1162274400.0,-0.000479874239854,0.00290731629754,0.0156587969791,0.785502,7.88186,600.9,0
1135231200.0,0.00514136444613,-0.00101519216272,0.00396105966814,0.83457,8.07479,494.75,1
1135058400.0,-0.00285147418447,0.0162284588617,0.00405660263901,0.832853,8.07312,505.75,0
1135144800.0,0.00260050344266,0.0202227953502,-0.00491314040893,0.832853,8.07312,494.5,1
947224800.0,0.0239307580887,0.00138373108722,0.0359727273269,0.969049,8.28014,282.0,1
1135749600.0,0.0017164913062,0.0141025962153,0.00237903719492,0.843156,8.07489,509.15,1
1135836000.0,-0.0010651797375,0.00923702392339,0.0110869709593,0.843756,8.07385,517.0,0
1305781200.0,0.00359070715434,-0.00427030204676,-0.00459382979652,0.703103,6.50563,1488.75,1
1008050400.0,-0.00333618908431,-0.00918549883124,-0.0113250750684,1.12263,8.27707,272.6,0
1162879200.0,0.00422944752842,0.0017507131177,0.00170864126997,0.786657,7.87527,625.75,1
986792400.0,0.00552542615232,-0.0404968409475,0.00415487112275,1.11162,8.27714,260.9,1
